d6t_temp_c;ds18b20_temp_c;motor_ud_v;motor_uq_v;motor_speed_mech_rpm;motor_id_a;motor_iq_a
34.7;26.87;0.417;1.540;1997.635;0.430;5.952
34.7;26.87;0.458;1.543;2005.037;-0.240;5.972
34.7;26.87;0.484;1.529;1999.980;-0.656;6.168
34.7;26.87;0.472;1.534;1991.978;-0.544;6.096
34.7;26.87;0.433;1.548;1999.392;0.140;5.899
34.7;26.87;0.428;1.543;1984.617;0.095;5.961
34.6;26.87;0.414;1.538;1975.968;0.522;5.974
34.6;26.87;0.423;1.553;2002.413;0.365;5.804
34.6;26.87;0.455;1.539;1997.079;-0.238;6.030
34.6;26.87;0.431;1.537;1986.933;0.178;6.033
34.6;26.87;0.444;1.537;1994.344;-0.095;6.059
34.7;26.87;0.423;1.543;1992.832;0.324;5.897
34.7;26.87;0.430;1.542;1999.905;0.252;5.988
34.7;26.87;0.476;1.538;2001.600;-0.575;6.113
34.7;26.87;0.482;1.527;2002.113;-0.631;6.246
34.7;26.87;0.472;1.520;2001.666;-0.405;6.274
34.7;26.87;0.474;1.530;1996.561;-0.580;6.221
34.7;26.87;0.445;1.544;1985.010;-0.070;5.961
34.7;26.87;0.423;1.537;1977.160;0.354;6.012
34.7;26.87;0.425;1.552;2001.545;0.374;5.847
34.7;26.87;0.453;1.550;2000.778;-0.225;5.918
34.8;26.87;0.435;1.539;1982.289;0.107;6.014
34.8;26.87;0.416;1.535;1983.967;0.483;6.030
34.8;26.87;0.412;1.515;1993.810;0.722;6.383
34.8;26.87;0.419;1.505;1998.348;0.635;6.687
34.8;26.87;0.422;1.551;2001.761;0.386;5.931
34.8;26.87;0.466;1.542;2002.442;-0.452;6.013
34.8;26.87;0.476;1.529;2012.314;-0.516;6.167
34.8;26.87;0.482;1.533;2001.139;-0.652;6.187
34.8;26.87;0.463;1.540;1981.277;-0.396;6.030
34.8;26.87;0.456;1.541;1996.935;-0.223;5.993
34.7;26.93;0.477;1.543;2012.550;-0.601;6.030
34.7;26.93;0.474;1.525;2009.918;-0.433;6.301
34.7;26.93;0.471;1.513;1990.943;-0.351;6.379
34.7;26.93;0.486;1.526;1992.394;-0.740;6.263
34.7;26.93;0.459;1.544;1995.677;-0.287;5.969
34.8;26.93;0.415;1.540;1987.135;0.486;6.041
34.8;26.93;0.430;1.545;1997.849;0.209;5.960
34.8;26.93;0.460;1.547;2002.483;-0.319;5.996
34.8;26.93;0.482;1.534;2001.131;-0.630;6.086
34.8;26.93;0.474;1.541;2000.121;-0.573;6.090
34.8;26.87;0.441;1.544;1980.716;0.014;5.977
34.8;26.87;0.435;1.546;1997.496;0.107;5.960
34.8;26.87;0.456;1.543;2006.822;-0.240;6.023
34.8;26.87;0.483;1.536;2002.248;-0.706;6.138
34.8;26.87;0.479;1.530;1994.925;-0.543;6.186
34.8;26.87;0.482;1.528;1995.548;-0.566;6.280
34.8;26.87;0.454;1.547;1994.338;-0.241;5.938
34.8;26.87;0.422;1.539;1986.987;0.314;6.030
34.8;26.87;0.424;1.549;1990.923;0.359;5.911
34.8;26.87;0.466;1.551;2015.796;-0.397;5.901
34.8;26.93;0.479;1.528;2000.211;-0.593;6.208
34.8;26.93;0.461;1.540;1991.509;-0.384;6.109
34.8;26.93;0.424;1.546;1989.305;0.350;5.952
34.8;26.93;0.433;1.542;2001.685;0.126;6.032
34.8;26.93;0.446;1.549;2007.973;-0.041;5.968
34.9;26.93;0.486;1.533;2004.652;-0.692;6.226
34.9;26.93;0.468;1.519;2004.044;-0.306;6.353
34.9;26.93;0.461;1.507;2005.596;-0.129;6.585
34.9;26.93;0.475;1.521;1997.471;-0.441;6.413
34.9;26.93;0.479;1.531;1995.798;-0.628;6.208
34.9;26.87;0.484;1.523;2001.319;-0.579;6.326
34.9;26.87;0.480;1.527;2013.434;-0.479;6.344
34.8;26.87;0.462;1.505;2007.467;-0.163;6.564
34.8;26.87;0.469;1.513;1993.428;-0.303;6.500
34.8;26.87;0.483;1.529;1999.726;-0.628;6.241
34.8;26.87;0.474;1.537;1996.089;-0.548;6.140
34.8;26.87;0.466;1.541;1995.078;-0.393;6.096
34.8;26.87;0.463;1.548;1994.174;-0.398;6.007
34.8;26.87;0.480;1.534;2003.329;-0.599;6.158
34.8;26.87;0.482;1.538;2003.687;-0.649;6.196
34.8;26.87;0.467;1.537;1991.049;-0.439;6.107
34.8;26.87;0.432;1.536;1985.534;0.133;6.158
34.7;26.87;0.475;1.539;2004.044;-0.515;6.118
34.7;26.87;0.487;1.540;2010.927;-0.716;6.173
34.7;26.87;0.481;1.533;2008.055;-0.613;6.192
34.7;26.87;0.473;1.520;2000.297;-0.387;6.411
34.7;26.87;0.477;1.526;2002.830;-0.489;6.292
34.8;26.87;0.478;1.529;1997.021;-0.626;6.129
34.8;26.87;0.484;1.534;1997.845;-0.662;6.232
34.8;26.87;0.482;1.536;1999.644;-0.635;6.212
34.8;26.93;0.461;1.505;2020.285;-0.116;6.565
34.8;26.93;0.460;1.501;1999.228;-0.083;6.662
34.8;26.93;0.484;1.534;1989.542;-0.666;6.229
34.8;26.93;0.471;1.535;1990.468;-0.460;6.143
34.8;26.93;0.490;1.534;2012.255;-0.698;6.232
34.8;26.93;0.475;1.531;2016.536;-0.408;6.297
34.8;26.93;0.464;1.510;2003.416;-0.216;6.516
34.8;26.93;0.458;1.495;2002.550;-0.080;6.777
34.8;26.93;0.459;1.493;2008.602;-0.094;6.771
34.8;26.93;0.461;1.508;1999.468;-0.166;6.547
34.8;26.93;0.471;1.520;2004.928;-0.342;6.464
34.8;26.93;0.466;1.510;2005.000;-0.224;6.609
34.8;26.93;0.448;1.490;2015.928;0.075;6.767
34.8;26.93;0.449;1.485;1997.689;0.066;6.900
34.8;26.93;0.472;1.518;1990.890;-0.379;6.455
34.8;26.93;0.477;1.528;1994.335;-0.476;6.293
34.8;26.93;0.485;1.528;2009.804;-0.601;6.352
34.8;26.93;0.480;1.542;1997.387;-0.627;6.149
34.8;26.93;0.475;1.534;1994.768;-0.592;6.191
34.8;26.93;0.483;1.528;2001.292;-0.533;6.351
34.8;26.93;0.487;1.535;2002.490;-0.700;6.239
34.8;26.93;0.473;1.539;1993.776;-0.522;6.173
34.8;26.93;0.480;1.537;2004.708;-0.645;6.234
34.8;26.93;0.470;1.526;2010.394;-0.287;6.360
34.8;26.93;0.455;1.499;2011.678;-0.045;6.682
34.8;26.93;0.454;1.489;2006.625;0.044;6.838
34.8;26.93;0.447;1.476;1991.704;0.147;6.987
34.8;26.93;0.454;1.494;2000.379;-0.039;6.769
34.8;26.93;0.455;1.499;2011.076;-0.017;6.717
34.8;26.93;0.464;1.511;2000.507;-0.204;6.625
34.8;26.93;0.461;1.506;2004.224;-0.175;6.599
34.8;26.93;0.445;1.484;2002.974;0.144;6.902
34.8;26.93;0.462;1.496;1998.563;-0.109;6.777
34.8;26.93;0.475;1.531;1996.513;-0.486;6.286
34.8;26.93;0.481;1.525;1996.814;-0.555;6.405
34.8;26.93;0.474;1.525;2013.781;-0.376;6.422
34.8;26.93;0.459;1.498;2004.173;-0.127;6.711
34.8;26.93;0.463;1.500;2006.653;-0.121;6.749
34.8;26.93;0.447;1.475;2001.155;0.098;7.021
34.8;26.93;0.442;1.490;2003.006;0.170;6.797
34.7;26.93;0.461;1.497;2002.524;-0.108;6.813
34.7;26.93;0.467;1.510;2005.007;-0.242;6.608
34.7;26.93;0.455;1.493;2003.356;-0.053;6.772
34.7;26.93;0.451;1.487;2003.793;0.114;6.871
34.7;26.93;0.455;1.487;1998.441;-0.029;6.958
34.8;26.93;0.475;1.527;1994.149;-0.472;6.342
34.8;26.93;0.473;1.519;2000.485;-0.383;6.518
34.8;26.93;0.479;1.532;2001.579;-0.505;6.329
34.8;26.93;0.480;1.535;2002.077;-0.579;6.202
34.8;26.93;0.472;1.520;2006.941;-0.292;6.509
34.8;26.87;0.458;1.494;2000.617;-0.072;6.871
34.8;26.87;0.458;1.494;2009.266;-0.100;6.799
34.7;26.87;0.460;1.501;2005.323;-0.110;6.751
34.7;26.87;0.458;1.492;2005.196;-0.068;6.895
34.7;26.87;0.432;1.490;2006.486;0.306;6.745
34.7;26.87;0.426;1.494;2003.840;0.476;6.650
34.7;26.87;0.410;1.510;2004.616;0.636;6.252
34.7;26.87;0.428;1.489;1989.997;0.351;6.724
34.7;26.87;0.439;1.481;1996.280;0.265;6.911
34.7;26.87;0.442;1.481;2001.382;0.198;6.957
34.7;26.87;0.452;1.498;2007.694;-0.046;6.772
34.7;26.87;0.446;1.487;2001.293;0.173;6.904
34.8;26.87;0.436;1.478;1995.907;0.320;6.933
34.8;26.87;0.448;1.492;1997.991;0.059;6.835
34.8;26.87;0.466;1.516;2003.133;-0.198;6.566
34.8;26.87;0.475;1.518;1993.086;-0.384;6.568
34.8;26.87;0.456;1.507;2015.834;-0.085;6.651
34.8;26.87;0.458;1.498;2004.823;-0.015;6.808
34.8;26.87;0.445;1.491;2010.975;0.182;6.860
34.8;26.87;0.441;1.481;1993.623;0.177;6.871
34.8;26.87;0.450;1.489;1999.525;0.051;6.899
34.8;26.87;0.459;1.496;2007.950;-0.071;6.866
34.8;26.87;0.456;1.500;2010.344;-0.080;6.743
34.8;26.87;0.443;1.487;2002.470;0.227;6.902
34.8;26.87;0.422;1.492;1998.770;0.526;6.641
34.8;26.87;0.439;1.489;1998.995;0.181;6.830
34.8;26.87;0.457;1.489;2001.427;-0.007;6.930
34.8;26.87;0.453;1.482;1988.366;-0.002;7.049
34.8;26.87;0.457;1.499;2012.979;-0.104;6.770
34.8;26.87;0.453;1.495;2010.126;0.058;6.868
34.7;26.87;0.430;1.485;2003.504;0.358;6.845
34.7;26.87;0.429;1.484;1991.250;0.365;6.833
34.7;26.87;0.443;1.482;1999.820;0.228;6.995
34.7;26.87;0.455;1.498;2002.818;0.003;6.865
34.7;26.87;0.445;1.489;2004.404;0.113;6.860
34.7;26.87;0.424;1.497;1993.797;0.516;6.623
34.7;26.87;0.405;1.525;2004.840;0.705;6.077
34.8;26.87;0.403;1.532;1995.203;0.668;5.913
34.8;26.87;0.430;1.488;1989.516;0.389;6.858
34.8;26.87;0.434;1.475;1990.316;0.342;7.026
34.8;26.87;0.446;1.490;2001.416;0.142;6.923
34.8;26.87;0.451;1.492;2010.187;0.102;6.868
34.8;26.87;0.414;1.507;2001.560;0.600;6.430
34.8;26.87;0.418;1.495;1980.771;0.550;6.569
34.8;26.87;0.457;1.499;1996.724;-0.070;6.874
34.8;26.87;0.472;1.523;2005.375;-0.329;6.525
34.8;26.87;0.468;1.523;1999.378;-0.311;6.481
34.7;26.87;0.456;1.490;2004.739;0.119;6.962
34.7;26.87;0.429;1.489;2014.757;0.398;6.867
34.7;26.87;0.408;1.518;2002.486;0.689;6.227
34.7;26.93;0.411;1.505;1988.987;0.644;6.503
34.7;26.93;0.427;1.483;1987.740;0.420;6.910
34.7;26.93;0.428;1.488;2005.086;0.359;6.809
34.7;26.93;0.433;1.492;1999.441;0.420;6.740
34.7;26.93;0.409;1.545;1995.354;0.552;5.806
34.8;26.93;0.421;1.545;1991.254;0.296;5.774
34.8;26.93;0.410;1.512;1995.909;0.664;6.411
34.8;26.93;0.422;1.491;1998.763;0.485;6.706
34.8;26.93;0.427;1.485;1990.738;0.422;6.886
34.8;26.93;0.436;1.490;2001.267;0.319;6.833
34.9;26.87;0.419;1.501;2006.562;0.573;6.571
34.9;26.87;0.414;1.510;1995.824;0.571;6.396
34.8;26.87;0.422;1.492;1989.458;0.522;6.770
34.8;26.87;0.434;1.479;1991.500;0.362;7.018
34.8;26.87;0.437;1.487;2007.146;0.250;6.951
34.8;26.87;0.431;1.495;2004.770;0.418;6.740
34.8;26.87;0.404;1.535;1995.882;0.681;5.965
34.8;26.87;0.418;1.550;1999.310;0.303;5.740
34.8;26.87;0.405;1.526;1989.864;0.667;6.108
34.8;26.87;0.420;1.495;1993.080;0.542;6.668
34.8;26.93;0.429;1.487;1989.337;0.350;6.845
34.8;26.93;0.443;1.489;2003.082;0.243;6.907
34.8;26.93;0.423;1.511;2012.022;0.516;6.510
34.8;26.93;0.406;1.525;1992.895;0.687;6.088
34.8;26.93;0.429;1.487;1979.916;0.402;6.923
34.8;26.93;0.451;1.481;2001.465;0.091;7.080
34.8;26.93;0.451;1.503;2006.183;0.056;6.772
34.8;26.93;0.442;1.491;2006.138;0.266;6.966
34.8;26.93;0.407;1.534;2000.812;0.665;5.993
34.8;26.93;0.418;1.558;2007.880;0.354;5.582
34.8;26.87;0.418;1.552;1991.803;0.373;5.732
34.8;26.87;0.411;1.544;1983.906;0.524;5.830
34.8;26.87;0.404;1.546;1990.146;0.667;5.777
34.8;26.87;0.408;1.542;1996.101;0.665;5.890
34.8;26.87;0.419;1.553;2008.564;0.321;5.772
34.8;26.87;0.473;1.538;2004.537;-0.630;5.995
34.8;26.87;0.422;1.537;1972.036;0.298;5.946
34.8;26.87;0.409;1.525;1995.096;0.661;6.136
34.8;26.87;0.408;1.518;1998.555;0.686;6.346
34.8;26.87;0.428;1.489;1987.855;0.425;6.819
34.8;26.93;0.413;1.506;1997.482;0.641;6.549
34.8;26.93;0.404;1.532;2002.322;0.699;6.012
34.8;26.93;0.413;1.511;1989.747;0.675;6.443
34.8;26.93;0.413;1.509;1988.935;0.662;6.452
34.8;26.93;0.412;1.509;2000.784;0.642;6.475
34.8;26.93;0.411;1.514;2001.655;0.679;6.409
34.8;26.93;0.406;1.548;2004.924;0.569;5.867
34.8;26.93;0.421;1.555;1996.732;0.272;5.704
34.8;26.93;0.432;1.549;1987.474;0.129;5.812
34.8;26.93;0.403;1.535;1985.642;0.752;6.030
34.8;26.93;0.410;1.507;1997.854;0.662;6.506
34.8;26.93;0.415;1.509;1989.625;0.618;6.482
34.8;26.93;0.406;1.537;2001.876;0.686;5.998
34.8;26.93;0.424;1.555;2009.061;0.197;5.694
34.8;26.93;0.410;1.543;1981.375;0.552;5.913
34.8;26.93;0.415;1.500;1981.807;0.632;6.632
34.8;26.93;0.416;1.510;2001.242;0.595;6.460
34.8;26.93;0.414;1.512;2003.706;0.642;6.446
34.8;26.93;0.424;1.556;2007.815;0.230;5.749
34.8;26.93;0.441;1.547;1994.851;-0.095;5.849
34.8;26.93;0.482;1.538;2010.551;-0.737;6.080
34.8;26.93;0.433;1.547;1996.806;0.005;5.892
34.7;26.93;0.416;1.553;1996.565;0.365;5.746
34.7;26.93;0.414;1.545;1988.327;0.312;5.825
34.7;26.93;0.446;1.549;2005.139;-0.142;5.880
34.7;26.93;0.486;1.536;2010.997;-0.801;6.061
34.7;26.93;0.463;1.542;1987.333;-0.448;6.026
34.8;26.93;0.405;1.536;1979.423;0.634;5.986
34.8;26.93;0.402;1.554;2009.146;0.655;5.752
34.8;26.93;0.406;1.532;1991.020;0.731;6.078
34.7;26.93;0.406;1.535;1991.647;0.711;6.049
34.7;26.93;0.412;1.552;2002.848;0.433;5.773
34.8;26.93;0.414;1.555;1992.738;0.522;5.774
34.8;26.93;0.405;1.546;1995.582;0.656;5.870
34.8;26.93;0.405;1.530;1992.204;0.668;6.124
34.8;26.93;0.412;1.539;1994.416;0.595;5.967
34.8;26.93;0.418;1.554;2006.254;0.416;5.781
34.8;26.93;0.441;1.549;2002.553;-0.075;5.868
34.8;26.93;0.456;1.544;1996.371;-0.357;5.988
34.8;26.93;0.446;1.539;1992.844;-0.201;6.028
34.8;26.87;0.424;1.554;2005.198;0.230;5.764
34.8;26.87;0.430;1.549;1992.033;0.177;5.855
34.8;26.87;0.414;1.551;1991.224;0.428;5.867
34.8;26.87;0.480;1.539;2016.798;-0.812;6.018
34.8;26.87;0.495;1.538;2002.503;-0.914;6.126
34.8;26.87;0.431;1.546;1993.817;0.071;5.910
34.8;26.87;0.405;1.550;1988.725;0.605;5.839
34.8;26.87;0.414;1.546;1995.586;0.467;5.886
34.8;26.87;0.412;1.556;2004.873;0.502;5.820
34.8;26.87;0.455;1.548;2004.221;-0.348;5.902
34.9;26.93;0.456;1.548;1992.304;-0.315;5.954
34.9;26.93;0.486;1.533;2009.831;-0.784;6.149
34.8;26.93;0.479;1.541;2003.607;-0.713;6.034
34.8;26.93;0.435;1.554;1996.567;0.009;5.841
34.8;26.93;0.439;1.548;1995.352;-0.070;5.931
34.7;26.93;0.492;1.536;2014.941;-0.867;6.121
34.7;26.93;0.499;1.532;2006.929;-0.929;6.180
34.8;26.93;0.461;1.537;1989.861;-0.438;6.116
34.8;26.93;0.445;1.550;1995.730;-0.162;5.870
34.8;26.93;0.440;1.552;1993.341;-0.032;5.894
34.8;26.93;0.409;1.547;1990.287;0.618;5.953
34.8;26.93;0.406;1.546;1995.271;0.584;5.891
34.8;26.93;0.437;1.553;1995.150;0.021;5.861
34.8;26.93;0.441;1.541;2004.103;-0.073;6.057
34.8;26.93;0.437;1.558;1998.919;-0.023;5.779
34.8;26.93;0.421;1.548;1992.118;0.360;5.923
34.8;26.93;0.473;1.544;2001.141;-0.577;6.008
34.9;26.93;0.497;1.530;2012.482;-0.952;6.209
34.9;26.93;0.496;1.531;2010.689;-0.889;6.260
34.9;26.93;0.487;1.527;2012.310;-0.640;6.267
34.9;26.93;0.482;1.511;2002.487;-0.496;6.482
34.9;26.93;0.493;1.529;2006.407;-0.784;6.273
34.8;26.93;0.466;1.540;1994.069;-0.477;6.098
34.8;26.93;0.473;1.541;2002.584;-0.660;6.038
34.8;26.93;0.497;1.526;2011.035;-0.791;6.291
34.8;26.93;0.494;1.526;2004.651;-0.833;6.292
34.8;26.93;0.452;1.548;1992.210;-0.293;5.951
34.8;26.93;0.418;1.548;1980.717;0.397;5.917
34.8;26.93;0.421;1.548;1993.295;0.369;5.911
34.8;26.93;0.455;1.555;2016.076;-0.314;5.899
34.8;26.87;0.485;1.536;1999.518;-0.759;6.163
34.8;26.87;0.493;1.531;2009.563;-0.842;6.256
34.8;26.87;0.484;1.519;2009.287;-0.539;6.396
34.8;26.87;0.499;1.529;2000.166;-0.894;6.292
34.8;26.87;0.474;1.543;2002.232;-0.634;6.088
34.8;26.87;0.493;1.531;2009.311;-0.907;6.250
34.8;26.87;0.487;1.526;2012.284;-0.579;6.333
34.8;26.87;0.484;1.518;2011.280;-0.614;6.427
34.8;26.87;0.487;1.536;1999.125;-0.840;6.185
34.8;26.87;0.470;1.543;1992.912;-0.599;6.088
34.8;26.93;0.475;1.537;1994.010;-0.598;6.148
34.8;26.93;0.448;1.552;2007.906;-0.212;5.942
34.8;26.93;0.460;1.549;1998.847;-0.341;5.989
34.8;26.93;0.492;1.532;2003.926;-0.854;6.245
34.8;26.93;0.488;1.522;2015.549;-0.676;6.388
34.8;26.93;0.491;1.521;2008.703;-0.800;6.390
34.8;26.93;0.481;1.542;1998.971;-0.684;6.118
34.8;26.93;0.492;1.525;2012.167;-0.773;6.377
34.8;26.93;0.477;1.504;2010.447;-0.340;6.661
34.8;26.93;0.466;1.491;2014.290;-0.188;6.814
34.8;26.87;0.471;1.502;1999.537;-0.326;6.658
34.8;26.87;0.484;1.518;1991.238;-0.594;6.456
34.9;26.87;0.495;1.528;2006.072;-0.829;6.297
34.9;26.87;0.480;1.542;2004.790;-0.723;6.106
34.9;26.87;0.496;1.539;2007.610;-0.897;6.171
34.9;26.87;0.476;1.507;2009.534;-0.396;6.611
34.9;26.87;0.487;1.517;2004.417;-0.632;6.450
34.9;26.87;0.448;1.547;1990.013;-0.191;5.994
34.9;26.87;0.438;1.549;1990.083;0.038;6.000
34.9;26.87;0.486;1.542;2010.210;-0.840;6.170
34.9;26.87;0.497;1.532;2006.742;-0.818;6.292
34.9;26.87;0.488;1.524;2016.168;-0.671;6.388
34.9;26.87;0.478;1.506;2007.319;-0.446;6.600
34.9;26.87;0.476;1.507;1997.462;-0.390;6.604
34.9;26.87;0.502;1.532;2004.185;-0.953;6.256
34.9;26.87;0.499;1.530;2014.969;-0.942;6.317
34.9;26.87;0.484;1.518;2006.863;-0.416;6.499
35.0;26.87;0.456;1.478;2013.167;0.008;6.974
35.0;26.87;0.457;1.481;2002.178;-0.023;6.931
35.0;26.87;0.487;1.522;2006.207;-0.628;6.457
35.0;26.93;0.488;1.522;1998.700;-0.660;6.389
35.0;26.93;0.486;1.518;2007.203;-0.608;6.461
35.0;26.93;0.491;1.532;2005.999;-0.708;6.349
35.0;26.93;0.478;1.513;2016.724;-0.479;6.544
35.0;26.93;0.478;1.509;2001.885;-0.449;6.544
35.0;26.93;0.479;1.513;2001.745;-0.418;6.556
35.0;26.93;0.495;1.534;2001.654;-0.827;6.276
35.1;26.93;0.492;1.535;2014.507;-0.906;6.277
35.1;26.93;0.482;1.515;2007.530;-0.492;6.548
35.1;26.93;0.471;1.494;2015.601;-0.252;6.814
35.0;26.87;0.466;1.490;2009.142;-0.129;6.837
35.0;26.87;0.473;1.508;2002.175;-0.323;6.667
35.0;26.87;0.479;1.515;2002.037;-0.488;6.557
35.0;26.87;0.491;1.518;2009.895;-0.739;6.492
35.0;26.87;0.495;1.534;2006.194;-0.815;6.297
35.0;26.87;0.473;1.506;2018.069;-0.340;6.691
35.0;26.87;0.462;1.489;1995.716;-0.040;6.962
35.0;26.87;0.481;1.511;1999.116;-0.488;6.606
35.0;26.87;0.486;1.538;2008.459;-0.735;6.269
35.0;26.87;0.489;1.537;2000.735;-0.860;6.235
34.9;26.87;0.493;1.523;2005.722;-0.687;6.418
34.9;26.87;0.467;1.496;2016.029;-0.220;6.817
34.8;26.87;0.464;1.491;2014.183;-0.094;6.837
34.8;26.87;0.456;1.484;1999.512;0.018;6.999
34.8;26.87;0.464;1.480;2003.073;-0.123;7.001
34.8;26.87;0.465;1.490;2007.947;-0.157;6.867
34.8;26.87;0.465;1.491;2011.041;-0.119;6.876
35.0;26.87;0.439;1.482;2011.071;0.298;6.864
35.0;26.87;0.428;1.481;1983.381;0.472;6.711
35.0;26.87;0.453;1.479;1993.012;0.067;7.030
34.9;26.87;0.472;1.496;2009.998;-0.295;6.813
34.9;26.87;0.474;1.508;1999.592;-0.373;6.663
34.9;26.87;0.484;1.512;2002.987;-0.454;6.600
34.9;26.87;0.472;1.513;2019.515;-0.333;6.639
34.9;26.87;0.475;1.501;2009.093;-0.332;6.745
34.9;26.87;0.482;1.514;1996.147;-0.414;6.611
34.9;26.87;0.485;1.519;1999.365;-0.640;6.515
34.9;26.87;0.493;1.524;2020.746;-0.749;6.462
34.9;26.87;0.481;1.520;2012.935;-0.404;6.550
34.9;26.87;0.459;1.487;2006.087;-0.005;6.940
34.9;26.87;0.445;1.474;2004.589;0.216;7.009
34.9;26.87;0.441;1.473;1999.648;0.226;7.094
34.9;26.87;0.470;1.495;2001.188;-0.272;6.846
34.9;26.87;0.471;1.494;1999.907;-0.269;6.866
34.9;26.87;0.472;1.497;2003.834;-0.231;6.816
34.8;26.87;0.467;1.499;2022.783;-0.181;6.814
34.8;26.87;0.440;1.476;2001.251;0.291;6.953
34.9;26.87;0.458;1.481;1990.210;-0.092;7.061
34.9;26.87;0.481;1.513;2003.878;-0.494;6.575
34.9;26.87;0.483;1.519;2013.372;-0.501;6.508
35.0;26.93;0.478;1.515;2013.969;-0.399;6.612
35.0;26.93;0.447;1.483;2008.118;0.124;6.949
34.9;26.93;0.443;1.475;2004.527;0.248;6.988
34.9;26.93;0.419;1.491;1998.810;0.609;6.672
34.9;26.93;0.430;1.484;1994.735;0.439;6.759
35.0;26.93;0.438;1.477;1993.449;0.300;6.953
35.0;26.93;0.431;1.479;1995.092;0.464;6.898
35.0;26.93;0.429;1.493;2006.085;0.458;6.688
35.0;26.93;0.415;1.502;1993.875;0.642;6.385
35.0;26.93;0.422;1.478;1976.214;0.548;6.863
35.0;26.93;0.464;1.485;2005.725;-0.122;6.970
35.0;26.93;0.473;1.502;2009.106;-0.277;6.774
35.0;26.93;0.481;1.519;1995.720;-0.475;6.585
35.0;26.93;0.473;1.511;2008.199;-0.355;6.675
35.0;26.93;0.473;1.499;2015.667;-0.262;6.835
35.0;26.93;0.466;1.493;2008.339;-0.149;6.938
35.0;26.93;0.468;1.497;2006.018;-0.221;6.845
35.0;26.93;0.467;1.498;2002.734;-0.203;6.867
35.0;26.93;0.455;1.482;2013.233;0.085;7.062
35.0;26.93;0.438;1.482;2013.415;0.354;6.817
35.0;26.93;0.432;1.481;1995.429;0.410;6.847
35.0;26.93;0.417;1.488;1989.380;0.604;6.723
34.9;26.93;0.426;1.489;2007.837;0.471;6.724
34.9;26.93;0.444;1.480;2000.191;0.231;7.034
34.9;26.93;0.454;1.472;1994.734;0.072;7.157
34.9;26.93;0.454;1.482;2007.296;0.070;7.010
34.9;26.93;0.431;1.491;2013.269;0.427;6.703
34.9;26.93;0.415;1.502;1992.209;0.628;6.462
34.9;26.93;0.441;1.478;1997.638;0.215;7.018
34.9;26.93;0.458;1.487;2004.175;-0.033;6.995
35.0;26.87;0.453;1.478;2014.441;0.077;7.099
35.0;26.87;0.436;1.484;2013.338;0.332;6.876
34.9;26.87;0.422;1.492;1989.746;0.555;6.620
34.9;26.87;0.410;1.519;1993.628;0.687;6.154
34.9;26.87;0.406;1.523;2005.177;0.713;6.114
34.8;26.87;0.421;1.488;1986.723;0.585;6.720
34.8;26.87;0.439;1.474;1991.746;0.285;7.069
34.8;26.87;0.436;1.484;2002.520;0.343;6.951
34.8;26.87;0.426;1.496;2009.696;0.501;6.614
34.8;26.87;0.408;1.513;1990.248;0.720;6.082
34.9;26.87;0.437;1.473;1988.097;0.307;7.076
34.9;26.87;0.449;1.479;2008.337;0.169;7.063
34.9;26.87;0.444;1.473;2003.655;0.266;7.128
34.9;26.87;0.453;1.486;2007.051;0.037;6.974
34.9;26.87;0.453;1.480;2001.752;0.078;7.031
34.9;26.87;0.436;1.481;1998.997;0.374;6.936
34.9;26.87;0.428;1.488;2009.581;0.433;6.842
35.0;26.87;0.435;1.481;1995.932;0.377;6.906
35.0;26.87;0.439;1.469;1996.510;0.275;7.151
35.0;26.87;0.432;1.494;2005.092;0.435;6.678
35.0;26.87;0.423;1.498;1997.413;0.574;6.580
35.0;26.87;0.409;1.524;1994.295;0.726;6.123
34.9;26.87;0.409;1.531;1985.543;0.641;5.944
34.9;26.87;0.410;1.521;1994.486;0.676;6.147
34.9;26.87;0.413;1.513;1996.098;0.651;6.273
34.9;26.87;0.427;1.496;1997.887;0.473;6.676
34.9;26.87;0.413;1.514;1998.744;0.647;6.269
35.0;26.87;0.412;1.540;1998.181;0.570;5.887
35.0;26.87;0.408;1.539;1994.724;0.605;5.863
35.0;26.87;0.419;1.487;1984.129;0.575;6.806
35.0;26.87;0.437;1.470;1989.258;0.353;7.138
35.0;26.87;0.444;1.483;2015.219;0.246;7.010
35.1;26.87;0.433;1.485;2004.790;0.401;6.852
35.1;26.87;0.424;1.486;1992.589;0.515;6.865
35.1;26.87;0.411;1.523;1997.611;0.658;6.113
35.0;26.87;0.413;1.507;1997.190;0.685;6.402
35.0;26.87;0.421;1.483;1996.257;0.587;6.839
34.9;26.87;0.433;1.488;2002.763;0.353;6.879
34.9;26.87;0.411;1.518;2001.344;0.685;6.258
34.9;26.87;0.410;1.537;1998.284;0.628;5.910
34.9;26.87;0.415;1.542;2000.756;0.476;5.807
34.9;26.87;0.419;1.496;1980.468;0.572;6.664
35.0;26.87;0.418;1.500;1997.058;0.585;6.578
35.0;26.87;0.431;1.488;2004.228;0.427;6.875
35.0;26.87;0.441;1.478;2004.688;0.251;7.079
35.0;26.87;0.418;1.497;1996.247;0.635;6.659
35.0;26.87;0.409;1.520;1995.024;0.727;6.235
35.0;26.87;0.413;1.517;1993.016;0.682;6.307
35.0;26.87;0.417;1.494;1988.819;0.649;6.662
35.0;26.87;0.420;1.510;1993.012;0.586;6.400
35.0;26.93;0.410;1.543;2005.459;0.572;5.853
